,Date,Next_Trading_Day,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,Close_adjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Index_Close
93,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,SJMA,US8326964058,2951452,SJM.N,,J.M. Smucker Co.,US,USD,NYSE,45102020,,,1,60896,128.07,,0.9051003,7798951,7058833,0.61766,3107.37
94,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,NYSE,10102030,,,1,200927,37.09,,0.9051003,7452382,6745154,0.59021,3107.37
95,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,AMGN,US0311621009,2023607,AMGN.OQ,,Amgen Inc.,US,USD,NASDAQ,20103015,,,1,30846,236.25,,0.9051003,7287368,6595799,0.57714,3107.37
96,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,BBK,US89832Q1094,BKP7287,TFC.N,,Truist Financial Corp,US,USD,NYSE,30101010,,,1,122209,58.56,,0.9051003,7156559,6477404,0.56678,3107.37
97,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,Deutsche Boerse,50206040,,,1,131051,46.35,,1,6074214,6074214,0.5315,3107.37
98,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,CAG,US2058871029,2215460,CAG.N,,Conagra Brands Inc.,US,USD,NYSE,45102020,,,1,202351,31.74,,0.9051003,6422621,5813116,0.50865,3107.37
99,3/18/2022,,SDGP,STXG18SD100 EUR P,Price,EUR,100,1142841820,367784,464327,FI0009005318,B07G378,TYRES.HE,,NOKIAN RENKAAT,FI,EUR,NASDAQ  Helsinki,40101015,,,1,248351,18.8,,1,4668999,4668999,0.40854,3107.37
0,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,CN1156,KYG8187G1055,B61X7R5,1308.HK,,SITC Int. Hold.,HK,HKD,Stock Exchange of Hong Kong,50206030,,,1,22683698,17.24,,0.1196752,391066954,46801015,4.72092,2766.33
1,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,Australian Securities Exchange,55102010,,,1,3177784,21.42,,0.6278253,68068133,42734896,4.31076,2766.33
2,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,71887,GB0007188757,718875,RIO.L,,RIO TINTO,GB,GBP,London Stock Exchange,55102000,,,1,359346,52.5,,1.1403811,18865665,21514048,2.17017,2766.33
3,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,622010,AU000000RIO1,6220103,RIO.AX,,Rio Tinto Ltd.,AU,AUD,Australian Securities Exchange,55102000,,,1,293784,114.8,,0.6278253,33726403,21174289,2.1359,2766.33
4,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,533338,ES0167050915,B01FLQ6,ACS.MC,,ACS,ES,EUR,Bolsa de Madrid,50101010,,,1,669476,28.16,,1,18852444,18852444,1.90169,2766.33
5,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,659758,JP3362700001,6597584,9104.T,,Mitsui O.S.K. Lines Ltd.,JP,JPY,Tokyo Stock Exchange,50206030,,,1,730302,3530,,0.0071148,2577966060,18341713,1.85017,2766.33
6,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,87823,GB0008782301,878230,TW.L,,TAYLOR WIMPEY,GB,GBP,London Stock Exchange,40202010,,,1,13964566,1.139,,1.1403811,15905641,18138492,1.82967,2766.33
7,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,425305,DK0010244425,4253059,MAERSKa.CO,,A P MOLLER-MAERSK A,DK,DKK,NASDAQ  Copenhagen,50206030,,,1,8119,15790,,0.134321,128199010,17219819,1.737,2766.33
8,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,664256,JP3381000003,6642569,5401.T,,NIPPON STEEL,JP,JPY,Tokyo Stock Exchange,55102010,,,1,770427,3001,,0.0071148,2312051427,16449783,1.65933,2766.33
9,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokyo Stock Exchange,45103010,,,1,815664,2722.5,,0.0071148,2220645240,15799447,1.59372,2766.33
10,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,EG2,DE0005190037,5756030,BMWG_p.DE,,BMW PREF,DE,EUR,Deutsche Boerse,40101020,,,1,174418,89.05,,1,15531923,15531923,1.56674,2766.33
11,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,685992,HK0016000132,6859927,0016.HK,,Sun Hung Kai Properties Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,1223661,105.9,,0.1196752,129585700,15508195,1.56435,2766.33
12,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,442048,CH0012214059,7110753,HOLN.S,,Holcim,CH,CHF,SIX Swiss Exchange,50101030,,,1,265749,55.98,,1.0114292,14876629,15046657,1.51779,2766.33
13,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,Australian Securities Exchange,30301010,,,1,1969026,12.15,,0.6278253,23923666,15019883,1.51509,2766.33
14,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,425240,DE0007100000,5529027,MBGn.DE,,MERCEDES-BENZ GROUP,DE,EUR,Deutsche Boerse,40101020,,,1,209588,69.26,,1,14516065,14516065,1.46427,2766.33
15,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,11591581,10.32,,0.1196752,119625116,14316160,1.4441,2766.33
16,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,654379,JP3386030005,6543792,5411.T,,JFE Holdings Inc.,JP,JPY,Tokyo Stock Exchange,55102010,,,1,1186427,1610,,0.0071148,1910147470,13590317,1.37089,2766.33
17,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,76680,GB0007668071,766807,CBRO.L,,CLOSE BROTHERS GRP,GB,GBP,London Stock Exchange,30101010,,,1,1295488,8.96,,1.1403811,11607572,13237056,1.33525,2766.33
18,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,726261,FR0000045072,7262610,CAGR.PA1,,CREDIT AGRICOLE,FR,EUR,EURONEXT Paris,30101010,,,1,1323367,9.99,,1,13220436,13220436,1.33357,2766.33
19,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,413366,FR0000131104,7309681,BNPP.PA1,,BNP PARIBAS,FR,EUR,EURONEXT Paris,30101010,,,1,250772,51.68,,1,12959897,12959897,1.30729,2766.33
20,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,London Stock Exchange,30301010,,,1,4977343,2.266,,1.1403811,11278659,12861970,1.29742,2766.33
21,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,NL604I,NL0011872643,BD9PNF2,ASRNL.AS1,,ASR NEDERLAND NV,NL,EUR,EURONEXT Amsterdam,30302010,,,1,333499,36.11,,1,12042649,12042649,1.21477,2766.33
22,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Stock Exchange of Hong Kong,50203020,,,1,7237248,13.9,,0.1196752,100597747,12039056,1.21441,2766.33
23,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,656302,JP3890350006,6563024,8316.T,,Sumitomo Mitsui Financial Grou,JP,JPY,Tokyo Stock Exchange,30101010,,,1,317480,5258,,0.0071148,1669309840,11876806,1.19804,2766.33
24,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,642053,HK0012000102,6420538,0012.HK,,Henderson Land Development Co.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,3527170,27.45,,0.1196752,96820817,11587050,1.16881,2766.33
25,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Stock Exchange of Hong Kong,65101015,,,1,2257883,42.65,,0.1196752,96298710,11524567,1.16251,2766.33
26,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,517617,FR0000133308,5176177,ORAN.PA1,,ORANGE,FR,EUR,EURONEXT Paris,15102015,,,1,1087761,10.57,,1,11497634,11497634,1.15979,2766.33
27,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,11390749,1.44,,0.6996678,16402679,11476426,1.15765,2766.33
28,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,4426727,21.5,,0.1196752,95174631,11390043,1.14894,2766.33
29,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010,,,1,2030473,8.93,,0.6278253,18132124,11383806,1.14831,2766.33
30,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,London Stock Exchange,30202015,,,1,1453533,6.735,,1.1403811,9789545,11163812,1.12612,2766.33
31,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,625024,JP3885780001,6591014,8411.T,,Mizuho Financial Group Inc.,JP,JPY,Tokyo Stock Exchange,30101010,,,1,838925,1868.5,,0.0071148,1567531363,11152672,1.12499,2766.33
32,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,DE7075,LU1673108939,BF0CK44,AT1.DE,,AROUNDTOWN (FRA),DE,EUR,Deutsche Boerse,35101010,,,1,5707429,1.9495,,1,11126633,11126633,1.12237,2766.33
33,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,London Stock Exchange,65101015,,,1,570773,16.98,,1.1403811,9691726,11052261,1.11487,2766.33
34,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,GILD,US3755581036,2369174,GILD.OQ,,Gilead Sciences Inc.,US,USD,NASDAQ,20103015,,,1,151976,77.31,,0.9393641,11749265,11036837,1.11331,2766.33
35,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045,,,1,8099699,1.94,,0.6996678,15713416,10994171,1.10901,2766.33
36,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokyo Stock Exchange,30301010,,,1,1369743,1109,,0.0071148,1519044987,10807701,1.0902,2766.33
37,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,471310,FR0013269123,BDT88L2,RUBF.PA1,,RUBIS,FR,EUR,EURONEXT Paris,40401030,,,1,431265,24.34,,1,10496990,10496990,1.05885,2766.33
38,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,Australian Securities Exchange,40401010,,,1,4363459,3.77,,0.6278253,16450240,10327877,1.0418,2766.33
39,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,EURONEXT Milan,30302010,,,1,592340,17.215,,1,10197133,10197133,1.02861,2766.33
40,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,Australian Securities Exchange,40401030,,,1,378873,42.24,,0.6278253,16003596,10047462,1.01351,2766.33
41,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,400169,BE0974264930,B86S2N0,AGES.BR1,,AGEAS,BE,EUR,EURONEXT Brussels,30301010,,,1,255511,37.9,,1,9683867,9683867,0.97683,2766.33
42,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,NL403F,NL0010773842,BNG8PQ9,NN.AS1,,NN GROUP,NL,EUR,EURONEXT Amsterdam,30301010,,,1,282107,33.68,,1,9501364,9501364,0.95842,2766.33
43,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,473129,28.54,,0.6996678,13503102,9447685,0.95301,2766.33
44,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,Deutsche Boerse,30302010,,,1,46608,200.05,,1,9323930,9323930,0.94053,2766.33
45,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,Australian Securities Exchange,30101010,,,1,517184,28.28,,0.6278253,14625964,9182550,0.92626,2766.33
46,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,NYSE,10101010,,,1,78405,123.69,,0.9393641,9697914,9109873,0.91893,2766.33
47,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokyo Stock Exchange,50101010,,,1,803145,1547,,0.0071148,1242465315,8839892,0.8917,2766.33
48,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,381154,32.55,,0.6996678,12406563,8680472,0.87562,2766.33
49,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,EURONEXT Milan,60101035,,,1,1820740,4.67,,1,8502856,8502856,0.8577,2766.33
50,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,479736,FR0010411983,B1LB9P6,SCOR.PA1,,SCOR,FR,EUR,EURONEXT Paris,30302020,,,1,420457,20.13,,1,8463799,8463799,0.85376,2766.33
51,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,30301010,,,1,512753,24.06,,0.6830135,12336837,8426226,0.84997,2766.33
52,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,30302010,,,1,20637,401.5,,1.0114292,8285756,8380455,0.84535,2766.33
53,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,New Zealand Exchange,65101010,,,1,1822638,7.69,,0.5868719,14016086,8225647,0.82974,2766.33
54,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,CDIC,US14149Y1082,2175672,CAH.N,,Cardinal Health Inc.,US,USD,NYSE,20103015,,,1,124475,69.62,,0.9393641,8665950,8140482,0.82115,2766.33
55,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,IT602J,IT0003796171,BYYN701,PST.MI,,POSTE ITALIANE,IT,EUR,EURONEXT Milan,30301010,,,1,900681,9.012,,1,8116937,8116937,0.81877,2766.33
56,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,NASDAQ  Helsinki,65101015,,,1,560831,13.41,,1,7520744,7520744,0.75863,2766.33
57,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,774563,FR0000064578,7745638,CVO.PA1,,COVIVIO,FR,EUR,EURONEXT Paris,35102030,,,1,134133,54.75,,1,7343782,7343782,0.74078,2766.33
58,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,CAG,US2058871029,2215460,CAG.N,,Conagra Brands Inc.,US,USD,NYSE,45102020,,,1,212206,35.52,,0.9393641,7537557,7080511,0.71423,2766.33
59,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,303385,33.71,,0.6830135,10227108,6985253,0.70462,2766.33
60,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,COG,US1270971039,2162340,CTRA.N,,COTERRA ENERGY,US,USD,NYSE,60101010,,,1,320122,23.19,,0.9393641,7423629,6973491,0.70343,2766.33
61,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,BBY,US0865161014,2094670,BBY.N,,Best Buy Co. Inc.,US,USD,NYSE,40401030,,,1,96122,76.73,,0.9393641,7375441,6928225,0.69887,2766.33
62,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Stock Exchange of Hong Kong,65101015,,,1,1007523,57.4,,0.1196752,57831820,6921035,0.69814,2766.33
63,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,NYSE,65101015,,,1,108168,67.9,,0.9393641,7344607,6899260,0.69594,2766.33
64,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,NYSE,55201020,,,1,84864,84.68,,0.9393641,7186284,6750537,0.68094,2766.33
65,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,NYSE,65101015,,,1,74978,95.63,,0.9393641,7170146,6735378,0.67941,2766.33
66,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,30301010,,,1,100648,69.99,,0.9393641,7044354,6617213,0.66749,2766.33
67,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,NYSE,45102020,,,1,87298,79.79,,0.9393641,6965507,6543148,0.66002,2766.33
68,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,681075,SG1T75931496,B02PY11,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,3778894,2.42,,0.6996678,9144923,6398409,0.64542,2766.33
69,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,506506,SE0005190238,B97C733,TEL2b.ST,,TELE2 B,SE,SEK,NASDAQ  Stockholm AB,15102015,,,1,708625,99.84,,0.0894695,70749120,6329888,0.63851,2766.33
70,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,ETR,US29364G1031,2317087,ETR.N,,Entergy Corp.,US,USD,NYSE,65101015,,,1,64138,104.57,,0.9393641,6706911,6300231,0.63552,2766.33
71,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,NYSE,65102000,,,1,67281,96.39,,0.9393641,6485216,6091979,0.61451,2766.33
72,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,30301010,,,1,147083,60.56,,0.6830135,8907346,6083838,0.61369,2766.33
73,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,656387,SG1M77906915,6563875,CAPD.SI,,CAPITALAND ASCENDAS REIT,SG,SGD,Singapore Exchange,35102030,,,1,3096977,2.8,,0.6996678,8671536,6067194,0.61201,2766.33
74,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,SJMA,US8326964058,2951452,SJM.N,,J.M. Smucker Co.,US,USD,NYSE,45102020,,,1,41592,151.88,,0.9393641,6316993,5933956,0.59857,2766.33
75,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,AMGN,US0311621009,2023607,AMGN.OQ,,Amgen Inc.,US,USD,NASDAQ,20103015,,,1,27489,229.79,,0.9393641,6316697,5933679,0.59854,2766.33
76,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,NYSE,55101015,,,1,184067,34.06,,0.9393641,6269322,5889176,0.59405,2766.33
77,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,DE305Z,DE000EVNK013,B5ZQ9D3,EVKn.DE,,EVONIK INDUSTRIES,DE,EUR,Deutsche Boerse,55201020,,,1,308426,18.495,,1,5704339,5704339,0.57541,2766.33
78,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,NYSE,15102015,,,1,163158,36.79,,0.9393641,6002583,5638611,0.56878,2766.33
79,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,87101,93.88,,0.6830135,8177042,5585030,0.56337,2766.33
80,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,NYSE,30301010,,,1,73736,78.02,,0.9393641,5752883,5404052,0.54512,2766.33
81,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,B00D9P,BE0003810273,B00D9P6,PROX.BR1,,PROXIMUS,BE,EUR,EURONEXT Brussels,15102015,,,1,654284,8.22,,1,5378214,5378214,0.54251,2766.33
82,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,61727,127.26,,0.6830135,7855378,5365329,0.54121,2766.33
83,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,30101010,,,1,117883,65.81,,0.6830135,7757880,5298737,0.5345,2766.33
84,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,SRE,US8168511090,2138158,SRE.N,,Sempra,US,USD,NYSE,65102000,,,1,37238,145.34,,0.9393641,5412171,5083999,0.51283,2766.33
85,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,30101010,,,1,62504,117.07,,0.6830135,7317343,4997844,0.50414,2766.33
86,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,30101010,,,1,125716,57.02,,0.6830135,7168326,4896064,0.49388,2766.33
87,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,WAG,US9314271084,BTN1Y44,WBA.OQ,,WALGREENS BOOTS ALLIANCE,US,USD,NASDAQ,45201015,,,1,156967,32.91,,0.9393641,5165784,4852552,0.48949,2766.33
88,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,HBAN,US4461501045,2445966,HBAN.OQ,,Huntington Bancshares Inc.,US,USD,NASDAQ,30101010,,,1,497859,10.34,,0.9393641,5147862,4835717,0.48779,2766.33
89,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,NYSE,20103015,,,1,126145,40.1,,0.9393641,5058415,4751693,0.47931,2766.33
90,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,TDpD,CA8911605092,2897222,TD.TO,,Toronto-Dominion Bank,CA,CAD,Toronto Stock Exchange,30101010,,,1,88249,77.9,,0.6830135,6874597,4695443,0.47364,2766.33
91,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,15102015,,,1,110971,61.48,,0.6830135,6822497,4659858,0.47005,2766.33
92,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,FNTG,US31620R3030,BNBRDD4,FNF.N,,FNF Group,US,USD,NYSE,30302025,,,1,143824,32.11,,0.9393641,4618189,4338161,0.4376,2766.33
93,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,MET,US59156R1086,2573209,MET.N,,MetLife Inc.,US,USD,NYSE,30301010,,,1,80511,54.87,,0.9393641,4417639,4149771,0.4186,2766.33
94,3/17/2023,,SDGP,STXG18SD100 EUR P,Price,EUR,100,991353478,358364,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,NYSE,10102030,,,1,146587,28.04,,0.9393641,4110299,3861068,0.38947,2766.33
